-0.110463,-1.13559,0.0633691,-0.125981,0.610639,2.01107
-0.0731951,-0.236429,0.375109,-0.351115,-0.454537,1.75292
0.0783212,0.449733,0.205582,-0.17025,-1.13964,1.4062
0.191186,-1.13966,0.089488,-0.227376,0.651051,1.69474
0.171531,-0.230326,0.329659,-0.421595,-0.387525,1.50835
0.0840484,0.205733,0.108794,-0.0986578,-0.69243,1.47929
0.0547294,-0.305951,0.0125012,-0.120412,-0.0912201,1.6488
